ID,SECTION,year,erosion_m_y,Lat,Long
124,2,2018,0.014545455,36.8179078,-121.7532674
125,2,2018,0.011818182,36.81762098,-121.7537764
126,2,2018,0.059090909,36.81776695,-121.7546194
127,2,2018,0.04,36.81761165,-121.7551633
128,2,2018,0.022727273,36.81740884,-121.7562938
129,2,2018,0.020909091,36.8171728,-121.7576696
130,2,2018,0.160909091,36.81736929,-121.7587862
131,2,2018,0.094545455,36.8177862,-121.7598844
132,2,2018,0.121818182,36.81686993,-121.7589277
133,2,2018,0.004545455,36.81612644,-121.7596739
134,2,2018,0.030909091,36.81608479,-121.759111
135,2,2018,0,36.81577263,-121.7589084
136,2,2018,0.060909091,36.81613798,-121.7584946
137,2,2018,-0.806363636,36.81664578,-121.7568772
138,2,2018,0.064545455,36.81630713,-121.7564229
139,2,2018,0.08,36.81642827,-121.7554643
140,2,2018,0.163636364,36.81745076,-121.7528966
141,2,2018,-0.028181818,36.8170767,-121.7536146
142,2,2018,0.048181818,36.81643864,-121.7530391
143,2,2018,0.183636364,36.81578796,-121.7541027
144,2,2018,0.056363636,36.81476694,-121.760978
145,2,2018,0.136363636,36.81585758,-121.7613229
146,2,2018,0.041818182,36.81654637,-121.7609003
147,2,2018,0.118181818,36.81637902,-121.7614713
148,2,2018,0.021818182,36.81521985,-121.7613528
149,2,2018,0.119090909,36.81791189,-121.7656597
150,2,2018,0.057272727,36.81827917,-121.7654827
151,2,2018,0.077272727,36.81864959,-121.7668151
152,2,2018,0.105454545,36.81821597,-121.7666275
153,2,2018,-0.032727273,36.81410714,-121.7623566
154,2,2018,0.025454545,36.81443175,-121.7623376
155,2,2018,0.047272727,36.81433205,-121.762688
156,3,2018,0.372727273,36.81271446,-121.7455952
157,3,2018,0.054545455,36.81254171,-121.7461764
158,3,2018,0.156363636,36.81149917,-121.7462602
159,3,2018,-0.012727273,36.81168033,-121.7470432
160,3,2018,0.113636364,36.81204343,-121.7469854
161,3,2018,0.12,36.81221455,-121.7479466
162,3,2018,-0.017272727,36.81201744,-121.7490473
163,3,2018,0.000909091,36.81150273,-121.7488629
164,3,2018,0.047272727,36.8116763,-121.7477923
165,3,2018,0.159090909,36.81110735,-121.7481542
166,3,2018,0.108181818,36.81116839,-121.747013
167,3,2018,0.127272727,36.81210307,-121.7455952
1,3,2018,0.046363636,36.81121323,-121.7557219
168,3,2018,-0.121818182,36.81397284,-121.7462677
169,3,2018,0.345454545,36.81346116,-121.7475028
170,3,2018,0.062727273,36.81306069,-121.7483381
171,3,2018,0.013636364,36.81288186,-121.7492938
172,3,2018,0.078181818,36.81274332,-121.7480953
173,3,2018,0.391818182,36.81225431,-121.7526861
174,3,2018,0.207272727,36.81185514,-121.7515802
175,3,2018,0.419090909,36.81169824,-121.7508338
176,3,2018,-0.011818182,36.81191038,-121.7522986
177,3,2018,0.159090909,36.81160434,-121.7531065
16,3,2018,0.199090909,36.81163942,-121.7539986
178,3,2018,0.638181818,36.81458966,-121.7474681
179,3,2018,0.012727273,36.80878619,-121.7471567
180,3,2018,0.140909091,36.80914908,-121.7475691
181,3,2018,-0.122727273,36.80932842,-121.7479257
182,3,2018,0.002727273,36.80868203,-121.7475123
63,4,2018,0.370909091,36.8347101,-121.7434821
64,4,2018,0.077272727,36.83397942,-121.7446572
80,4,2018,0.057272727,36.83361613,-121.745365
81,4,2018,0.064545455,36.83306563,-121.7457449
82,4,2018,0.047272727,36.83266718,-121.744713
83,4,2018,0.085454545,36.83216704,-121.7453442
84,4,2018,-0.030909091,36.83177846,-121.744683
85,4,2018,0.04,36.83167382,-121.7439663
86,4,2018,0.121818182,36.83149819,-121.7452439
87,4,2018,0.27,36.83110385,-121.7453256
88,4,2018,0.066363636,36.83133831,-121.745914
89,4,2018,0.088181818,36.83077856,-121.7459825
90,4,2018,0.1,36.83070186,-121.7454942
91,4,2018,0.01,36.83011545,-121.7452961
98,4,2018,0.101818182,36.82729572,-121.7456701
99,4,2018,0.088181818,36.82765792,-121.745774
100,4,2018,0.110909091,36.82732737,-121.7463883
101,4,2018,0.014545455,36.82743448,-121.7474147
102,4,2018,-0.019090909,36.8271254,-121.7470204
103,4,2018,0.126363636,36.82686464,-121.747404
104,4,2018,0.081818182,36.82621211,-121.7479237
105,4,2018,0.17,36.82702389,-121.7457644
106,4,2018,-0.010909091,36.81965301,-121.7468374
107,4,2018,-0.120909091,36.82017007,-121.7468406
108,4,2018,0.016363636,36.81949459,-121.7472745
109,4,2018,0.052727273,36.81985929,-121.7478479
110,4,2018,-0.019090909,36.81966398,-121.7483204
111,4,2018,0.400909091,36.82024019,-121.7490757
112,4,2018,0.096363636,36.81944119,-121.7479532
113,4,2018,0.010909091,36.82353327,-121.7462273
114,4,2018,0.106363636,36.82456061,-121.7460916
115,4,2018,0.005454545,36.82517301,-121.7462095
116,4,2018,0.091818182,36.82585277,-121.7462132
117,4,2018,0.130909091,36.82442153,-121.7467558
118,4,2018,0.175454545,36.82463115,-121.7479761
119,4,2018,0.042727273,36.82391255,-121.7482474
120,4,2018,-0.041818182,36.82432887,-121.7474396
65,5,2018,0.161818182,36.83479598,-121.7453448
66,5,2018,0.104545455,36.83514278,-121.745924
67,5,2018,0.052727273,36.83600358,-121.746467
68,5,2018,0.323636364,36.83656695,-121.7470778
69,5,2018,0.099090909,36.8371045,-121.7469785
70,5,2018,0.215454545,36.83718051,-121.7472851
71,5,2018,0.216363636,36.83752676,-121.7469897
72,5,2018,0.109090909,36.83679217,-121.7482838
73,5,2018,0.122727273,36.83706391,-121.7489022
74,5,2018,0.067272727,36.83637011,-121.7482883
75,5,2018,0.140909091,36.83576894,-121.7473263
76,5,2018,0.139090909,36.83636181,-121.7479194
77,5,2018,0.267272727,36.8353034,-121.747051
78,5,2018,0.089090909,36.83506496,-121.7464911
79,5,2018,0.215454545,36.83402782,-121.746116
26,5,2018,0.230909091,36.83992888,-121.7502933
27,5,2018,0.005454545,36.8391934,-121.750784
28,5,2018,0.112727273,36.83878799,-121.750899
31,5,2018,0.045454545,36.83824439,-121.7503026
33,5,2018,0.169090909,36.83839357,-121.7492974
34,5,2018,-0.017272727,36.83891875,-121.7495238
35,5,2018,0.243636364,36.8390825,-121.7492139
36,5,2018,-0.019090909,36.83947586,-121.749334
37,5,2018,-0.03,36.83974917,-121.7490856
92,5,2018,0.144545455,36.83778468,-121.7434941
93,5,2018,0.343636364,36.83795899,-121.7439868
94,5,2018,1.549090909,36.83642898,-121.7433521
95,5,2018,0.029090909,36.83630975,-121.7438392
96,5,2018,0.011818182,36.83923308,-121.7460149
